Ensembl,En_gene,Name,Entrez,Refseq
377,ENSMUST00000075657,ENSMUSG00000063801,Ap3s2,11778,NM_009682
378,ENSMUST00000206725,ENSMUSG00000063801,Ap3s2,11778,
379,ENSMUST00000020161,ENSMUSG00000019987,Arg1,11846,NM_007482
380,ENSMUST00000218260,ENSMUSG00000019987,Arg1,11846,
381,ENSMUST00000220186,ENSMUSG00000019987,Arg1,11846,
382,ENSMUST00000022875,ENSMUSG00000022265,Ank,11732,NM_020332
383,ENSMUST00000134004,ENSMUSG00000022265,Ank,11732,
384,ENSMUST00000086465,ENSMUSG00000042429,Adora1,11539,NM_001291930
385,ENSMUST00000086465,ENSMUSG00000042429,Adora1,11539,NM_001039510
386,ENSMUST00000086465,ENSMUSG00000042429,Adora1,11539,NM_001282945
387,ENSMUST00000086465,ENSMUSG00000042429,Adora1,11539,NM_001008533
388,ENSMUST00000038191,ENSMUSG00000042429,Adora1,11539,
389,ENSMUST00000187631,ENSMUSG00000042429,Adora1,11539,
390,ENSMUST00000169927,ENSMUSG00000042429,Adora1,11539,
391,ENSMUST00000034049,ENSMUSG00000031633,Slc25a4,11739,NM_007450
392,ENSMUST00000155986,ENSMUSG00000031633,Slc25a4,11739,
393,ENSMUST00000092618,ENSMUSG00000068328,Aup1,11993,NM_007517
394,ENSMUST00000092618,ENSMUSG00000068328,Aup1,11993,NM_001301649
395,ENSMUST00000204895,ENSMUSG00000068328,Aup1,11993,
396,ENSMUST00000205152,ENSMUSG00000068328,Aup1,11993,
397,ENSMUST00000204385,ENSMUSG00000068328,Aup1,11993,
398,ENSMUST00000204383,ENSMUSG00000068328,Aup1,11993,
399,ENSMUST00000203915,ENSMUSG00000068328,Aup1,11993,
400,ENSMUST00000204719,ENSMUSG00000068328,Aup1,11993,
401,ENSMUST00000204761,ENSMUSG00000068328,Aup1,11993,
402,ENSMUST00000204343,ENSMUSG00000068328,Aup1,11993,
403,ENSMUST00000203180,ENSMUSG00000068328,Aup1,11993,
404,ENSMUST00000204209,ENSMUSG00000068328,Aup1,11993,
405,ENSMUST00000205042,ENSMUSG00000068328,Aup1,11993,
406,ENSMUST00000203331,ENSMUSG00000068328,Aup1,11993,
407,ENSMUST00000204510,ENSMUSG00000068328,Aup1,11993,
408,ENSMUST00000203123,ENSMUSG00000068328,Aup1,11993,
409,ENSMUST00000203749,ENSMUSG00000068328,Aup1,11993,
410,ENSMUST00000204752,ENSMUSG00000068328,Aup1,11993,
411,ENSMUST00000019068,ENSMUSG00000018924,Alox15,11687,NM_009660
412,ENSMUST00000130000,ENSMUSG00000018924,Alox15,11687,
413,ENSMUST00000026096,ENSMUSG00000025105,Bnc1,12173,NM_007562
414,ENSMUST00000063886,ENSMUSG00000052155,Acvr2a,11480,NM_007396
415,ENSMUST00000156681,ENSMUSG00000052155,Acvr2a,11480,
416,ENSMUST00000027393,ENSMUSG00000026196,Bard1,12021,NM_007525
417,ENSMUST00000164730,ENSMUSG00000000562,Adora3,11542,NM_001174169
418,ENSMUST00000164730,ENSMUSG00000000562,Adora3,69296,NM_001174169
419,ENSMUST00000000574,ENSMUSG00000000562,Adora3,11542,NM_009631
420,ENSMUST00000000574,ENSMUSG00000000562,Adora3,69296,NM_009631
421,ENSMUST00000197613,ENSMUSG00000000562,Adora3,11542,
422,ENSMUST00000197613,ENSMUSG00000000562,Adora3,69296,
423,ENSMUST00000022196,ENSMUSG00000021686,Ap3b1,11774,NM_009680
424,ENSMUST00000231916,ENSMUSG00000021686,Ap3b1,11774,
425,ENSMUST00000222383,ENSMUSG00000021686,Ap3b1,11774,
426,ENSMUST00000221206,ENSMUSG00000021686,Ap3b1,11774,
427,ENSMUST00000220505,ENSMUSG00000021686,Ap3b1,11774,
428,ENSMUST00000026703,ENSMUSG00000025612,Bach1,12013,NM_007520
429,ENSMUST00000151046,ENSMUSG00000025612,Bach1,12013,
430,ENSMUST00000156958,ENSMUSG00000025612,Bach1,12013,
431,ENSMUST00000087435,ENSMUSG00000067336,Bmpr2,12168,NM_007561
432,ENSMUST00000190659,ENSMUSG00000067336,Bmpr2,12168,
433,ENSMUST00000186246,ENSMUSG00000067336,Bmpr2,12168,
434,ENSMUST00000207668,ENSMUSG00000025324,Atp10a,11982,
435,ENSMUST00000168747,ENSMUSG00000025324,Atp10a,11982,NM_009728
436,ENSMUST00000212297,ENSMUSG00000003657,Calb2,12308,
437,ENSMUST00000003754,ENSMUSG00000003657,Calb2,12308,NM_001368293
438,ENSMUST00000003754,ENSMUSG00000003657,Calb2,12308,NM_007586
439,ENSMUST00000096224,ENSMUSG00000022994,Adcy6,11512,NM_001368413
440,ENSMUST00000096224,ENSMUSG00000022994,Adcy6,11512,NM_007405
441,ENSMUST00000226236,ENSMUSG00000022994,Adcy6,11512,
442,ENSMUST00000228903,ENSMUSG00000022994,Adcy6,11512,
443,ENSMUST00000228566,ENSMUSG00000022994,Adcy6,11512,
444,ENSMUST00000228596,ENSMUSG00000022994,Adcy6,11512,
445,ENSMUST00000227501,ENSMUSG00000022994,Adcy6,11512,
446,ENSMUST00000226500,ENSMUSG00000022994,Adcy6,11512,
447,ENSMUST00000031325,ENSMUSG00000029378,Areg,11839,NM_009704
448,ENSMUST00000121044,ENSMUSG00000082361,Btc,12223,NM_007568
449,ENSMUST00000201252,ENSMUSG00000082361,Btc,12223,
450,ENSMUST00000200860,ENSMUSG00000082361,Btc,12223,
451,ENSMUST00000201090,ENSMUSG00000082361,Btc,12223,
452,ENSMUST00000049130,ENSMUSG00000042750,Bex2,12069,NM_009749
453,ENSMUST00000045372,ENSMUSG00000038871,Bpgm,12183,NM_007563
454,ENSMUST00000135743,ENSMUSG00000038871,Bpgm,12183,
455,ENSMUST00000138668,ENSMUSG00000038871,Bpgm,12183,
456,ENSMUST00000139067,ENSMUSG00000038871,Bpgm,12183,
457,ENSMUST00000149131,ENSMUSG00000038871,Bpgm,12183,
458,ENSMUST00000005964,ENSMUSG00000028138,Adh5,11532,NM_001288578
459,ENSMUST00000005964,ENSMUSG00000028138,Adh5,11532,NM_007410
460,ENSMUST00000162024,ENSMUSG00000028138,Adh5,11532,
461,ENSMUST00000197643,ENSMUSG00000028138,Adh5,11532,
462,ENSMUST00000160625,ENSMUSG00000028138,Adh5,11532,
463,ENSMUST00000160201,ENSMUSG00000028138,Adh5,11532,
464,ENSMUST00000198126,ENSMUSG00000028138,Adh5,11532,
465,ENSMUST00000159392,ENSMUSG00000028138,Adh5,11532,
466,ENSMUST00000049166,ENSMUSG00000032757,Bet1,12068,NM_009748
467,ENSMUST00000203612,ENSMUSG00000032757,Bet1,12068,
468,ENSMUST00000204806,ENSMUSG00000032757,Bet1,12068,
469,ENSMUST00000150319,ENSMUSG00000032757,Bet1,12068,
470,ENSMUST00000145696,ENSMUSG00000032757,Bet1,12068,
471,ENSMUST00000205191,ENSMUSG00000032757,Bet1,12068,
472,ENSMUST00000168818,ENSMUSG00000049130,C5ar1,12273,NM_001173550
473,ENSMUST00000209442,ENSMUSG00000049130,C5ar1,12273,
474,ENSMUST00000050770,ENSMUSG00000049130,C5ar1,12273,NM_007577
475,ENSMUST00000030865,ENSMUSG00000029007,Agtrap,11610,NM_001301281
476,ENSMUST00000030865,ENSMUSG00000029007,Agtrap,11610,NM_009642
477,ENSMUST00000152323,ENSMUSG00000029007,Agtrap,11610,
478,ENSMUST00000137393,ENSMUSG00000029007,Agtrap,11610,
479,ENSMUST00000025357,ENSMUSG00000024480,Ap3s1,11777,NM_009681
480,ENSMUST00000225520,ENSMUSG00000024480,Ap3s1,11777,
481,ENSMUST00000226108,ENSMUSG00000024480,Ap3s1,11777,
482,ENSMUST00000224622,ENSMUSG00000024480,Ap3s1,11777,NM_001303015
483,ENSMUST00000225415,ENSMUSG00000024480,Ap3s1,11777,
484,ENSMUST00000026499,ENSMUSG00000025433,Crisp3,11572,NM_009639
485,ENSMUST00000026498,ENSMUSG00000025431,Crisp1,11571,NM_009638
486,ENSMUST00000085618,ENSMUSG00000066583,Scgb1b27,11354,NM_009596
487,ENSMUST00000173387,ENSMUSG00000066583,Scgb1b27,11354,
488,ENSMUST00000195575,ENSMUSG00000027559,Car3,12350,
489,ENSMUST00000030041,ENSMUSG00000028356,Ambp,11699,NM_007443
490,ENSMUST00000142901,ENSMUSG00000028356,Ambp,11699,
491,ENSMUST00000079692,ENSMUSG00000058396,Gpr182,11536,NM_007412
492,ENSMUST00000187662,ENSMUSG00000036500,Akp3,11648,
493,ENSMUST00000044878,ENSMUSG00000036500,Akp3,11648,NM_007432
494,ENSMUST00000034620,ENSMUSG00000032110,Acrv1,11451,NM_007391
495,ENSMUST00000184160,ENSMUSG00000032110,Acrv1,11451,
496,ENSMUST00000046384,ENSMUSG00000036905,C1qb,12260,NM_009777
497,ENSMUST00000184679,ENSMUSG00000046607,Hrk,12123,
498,ENSMUST00000054836,ENSMUSG00000046607,Hrk,12123,NM_007545
499,ENSMUST00000007449,ENSMUSG00000052131,Akr1b7,11997,NM_009731
500,ENSMUST00000046332,ENSMUSG00000036896,C1qc,12262,NM_007574
501,ENSMUST00000153104,ENSMUSG00000036896,C1qc,12262,
502,ENSMUST00000046285,ENSMUSG00000036887,C1qa,12259,NM_007572
503,ENSMUST00000033846,ENSMUSG00000031465,Angpt2,11601,NM_007426
504,ENSMUST00000170200,ENSMUSG00000031465,Angpt2,11601,
505,ENSMUST00000002457,ENSMUSG00000002384,Bmp8b,12164,NM_007559
506,ENSMUST00000151850,ENSMUSG00000002384,Bmp8b,12164,
507,ENSMUST00000029876,ENSMUSG00000028222,Calb1,12307,NM_009788
508,ENSMUST00000136266,ENSMUSG00000028222,Calb1,12307,
509,ENSMUST00000141336,ENSMUSG00000028222,Calb1,12307,
510,ENSMUST00000060820,ENSMUSG00000049691,Nkx3-2,12020,NM_007524
511,ENSMUST00000077290,ENSMUSG00000025823,Pdia4,12304,NM_009787
512,ENSMUST00000204029,ENSMUSG00000025823,Pdia4,12304,
513,ENSMUST00000228835,ENSMUSG00000047894,Ang2,11731,
514,ENSMUST00000051274,ENSMUSG00000047894,Ang2,11731,NM_007449
515,ENSMUST00000042755,ENSMUSG00000054932,Afp,11576,NM_007423
516,ENSMUST00000200693,ENSMUSG00000054932,Afp,11576,
517,ENSMUST00000201061,ENSMUSG00000054932,Afp,11576,
518,ENSMUST00000200728,ENSMUSG00000054932,Afp,11576,
519,ENSMUST00000202209,ENSMUSG00000054932,Afp,11576,
520,ENSMUST00000043056,ENSMUSG00000039653,Baat,12012,NM_007519
521,ENSMUST00000166036,ENSMUSG00000039653,Baat,12012,
522,ENSMUST00000061571,ENSMUSG00000048015,Neurod4,11923,NM_001329490
523,ENSMUST00000061571,ENSMUSG00000048015,Neurod4,11923,NM_001329489
524,ENSMUST00000061571,ENSMUSG00000048015,Neurod4,11923,NM_007501
525,ENSMUST00000038949,ENSMUSG00000035283,Adrb1,11554,NM_007419
526,ENSMUST00000059524,ENSMUSG00000048087,Gm4737,11615,NM_001304528
527,ENSMUST00000034983,ENSMUSG00000032412,Atp1b3,11933,NM_007502
528,ENSMUST00000190045,ENSMUSG00000032412,Atp1b3,11933,
529,ENSMUST00000187341,ENSMUSG00000032412,Atp1b3,11933,
530,ENSMUST00000042868,ENSMUSG00000038128,Camk4,12326,NM_009793
531,ENSMUST00000218820,ENSMUSG00000020955,Ap4s1,11782,
532,ENSMUST00000021338,ENSMUSG00000020955,Ap4s1,11782,NM_021710
533,ENSMUST00000217837,ENSMUSG00000061780,Cfd,11537,NM_001291915
534,ENSMUST00000061653,ENSMUSG00000061780,Cfd,11537,NM_013459
535,ENSMUST00000090171,ENSMUSG00000055301,Adh7,11529,NM_009626
536,ENSMUST00000199865,ENSMUSG00000055301,Adh7,11529,
537,ENSMUST00000196133,ENSMUSG00000055301,Adh7,11529,
538,ENSMUST00000104984,ENSMUSG00000078185,Chml,12663,
539,ENSMUST00000209720,ENSMUSG00000078185,Chml,12663,
540,ENSMUST00000210367,ENSMUSG00000078185,Chml,12663,
541,ENSMUST00000211489,ENSMUSG00000078185,Chml,12663,
542,ENSMUST00000211207,ENSMUSG00000078185,Chml,12663,NM_021350
543,ENSMUST00000127491,ENSMUSG00000089661,Mia,12587,
544,ENSMUST00000121848,ENSMUSG00000089661,Mia,12587,
545,ENSMUST00000205990,ENSMUSG00000089661,Mia,12587,
546,ENSMUST00000060501,ENSMUSG00000044303,Cdkn2a,12578,NM_001040654
547,ENSMUST00000107131,ENSMUSG00000044303,Cdkn2a,12578,NM_009877
548,ENSMUST00000097981,ENSMUSG00000073802,Cdkn2b,12579,NM_007670
549,ENSMUST00000089510,ENSMUSG00000068267,Cenpb,12616,NM_007682
550,ENSMUST00000112933,ENSMUSG00000079415,Cntf,12803,NM_170786
551,ENSMUST00000230264,ENSMUSG00000071713,Csf2rb,12983,NM_001358854
552,ENSMUST00000229920,ENSMUSG00000071713,Csf2rb,12983,
553,ENSMUST00000229034,ENSMUSG00000071713,Csf2rb,12983,
554,ENSMUST00000229678,ENSMUSG00000071713,Csf2rb,12983,
555,ENSMUST00000231769,ENSMUSG00000071713,Csf2rb,12983,
556,ENSMUST00000229657,ENSMUSG00000071713,Csf2rb,12983,
557,ENSMUST00000231888,ENSMUSG00000071713,Csf2rb,12983,
558,ENSMUST00000096355,ENSMUSG00000071713,Csf2rb,12983,NM_007780
559,ENSMUST00000205997,ENSMUSG00000030724,Cd19,12478,
560,ENSMUST00000032968,ENSMUSG00000030724,Cd19,12478,NM_001357091
561,ENSMUST00000206325,ENSMUSG00000030724,Cd19,12478,NM_009844
562,ENSMUST00000205848,ENSMUSG00000030724,Cd19,12478,
563,ENSMUST00000206871,ENSMUSG00000030724,Cd19,12478,
564,ENSMUST00000033689,ENSMUSG00000031326,Cdx4,12592,NM_007674
565,ENSMUST00000062759,ENSMUSG00000044052,Ccr10,12777,NM_007721
566,ENSMUST00000040154,ENSMUSG00000041697,Cox6a1,12861,NM_007748
567,ENSMUST00000137766,ENSMUSG00000041697,Cox6a1,12861,
568,ENSMUST00000052172,ENSMUSG00000045382,Cxcr4,12767,NM_001356509
569,ENSMUST00000052172,ENSMUSG00000045382,Cxcr4,12767,NM_009911
570,ENSMUST00000142893,ENSMUSG00000045382,Cxcr4,12767,
571,ENSMUST00000109313,ENSMUSG00000078937,Cpt1b,12895,NM_009948
572,ENSMUST00000168879,ENSMUSG00000078937,Cpt1b,12895,
573,ENSMUST00000165419,ENSMUSG00000078937,Cpt1b,12895,
574,ENSMUST00000168376,ENSMUSG00000078937,Cpt1b,12895,
575,ENSMUST00000034742,ENSMUSG00000032218,Ccnb2,12442,NM_007630
576,ENSMUST00000211115,ENSMUSG00000031628,Casp3,12367,NM_001284409
577,ENSMUST00000211115,ENSMUSG00000031628,Casp3,12367,NM_009810
578,ENSMUST00000093517,ENSMUSG00000031628,Casp3,12367,
579,ENSMUST00000209668,ENSMUSG00000031628,Casp3,12367,
580,ENSMUST00000210534,ENSMUSG00000031628,Casp3,12367,
581,ENSMUST00000054002,ENSMUSG00000053113,Socs3,12702,NM_007707
582,ENSMUST00000123255,ENSMUSG00000053113,Socs3,12702,
583,ENSMUST00000132295,ENSMUSG00000053113,Socs3,12702,
584,ENSMUST00000027298,ENSMUSG00000026124,Cfc1,12627,NM_007685
585,ENSMUST00000033049,ENSMUSG00000030785,Cox6a2,12862,NM_009943
586,ENSMUST00000023154,ENSMUSG00000022512,Cldn1,12737,NM_016674
587,ENSMUST00000232215,ENSMUSG00000022512,Cldn1,12737,
588,ENSMUST00000139746,ENSMUSG00000025577,Cbx2,12416,
589,ENSMUST00000026662,ENSMUSG00000025577,Cbx2,12416,NM_007623
590,ENSMUST00000026665,ENSMUSG00000039989,Cbx4,12418,NM_007625
591,ENSMUST00000145058,ENSMUSG00000039989,Cbx4,12418,
592,ENSMUST00000037246,ENSMUSG00000034108,Ccs,12460,NM_016892
593,ENSMUST00000093962,ENSMUSG00000070348,Ccnd1,12443,NM_007631
594,ENSMUST00000208193,ENSMUSG00000070348,Ccnd1,12443,
595,ENSMUST00000135985,ENSMUSG00000070348,Ccnd1,12443,
596,ENSMUST00000032259,ENSMUSG00000030156,Cd69,12515,NM_001033122
597,ENSMUST00000204411,ENSMUSG00000030156,Cd69,12515,
598,ENSMUST00000205190,ENSMUSG00000030156,Cd69,12515,
599,ENSMUST00000205032,ENSMUSG00000030156,Cd69,12515,
600,ENSMUST00000203727,ENSMUSG00000030156,Cd69,12515,
601,ENSMUST00000016638,ENSMUSG00000016494,Cd34,12490,NM_133654
602,ENSMUST00000110815,ENSMUSG00000016494,Cd34,12490,NM_001111059
603,ENSMUST00000194458,ENSMUSG00000016494,Cd34,12490,
604,ENSMUST00000195092,ENSMUSG00000016494,Cd34,12490,
605,ENSMUST00000194036,ENSMUSG00000016494,Cd34,12490,
606,ENSMUST00000040418,ENSMUSG00000039084,Chad,12643,NM_007689
607,ENSMUST00000087359,ENSMUSG00000070870,Cryge,12968,NM_007777
608,ENSMUST00000161960,ENSMUSG00000070870,Cryge,12968,
609,ENSMUST00000027090,ENSMUSG00000073658,Crygb,12965,NM_144761
610,ENSMUST00000061497,ENSMUSG00000044429,Cryga,12964,NM_007774
611,ENSMUST00000154012,ENSMUSG00000044429,Cryga,12964,
612,ENSMUST00000028826,ENSMUSG00000027350,Chgb,12653,NM_007694
613,ENSMUST00000057653,ENSMUSG00000025317,Car5a,12352,NM_007608
614,ENSMUST00000151462,ENSMUSG00000025317,Car5a,12352,
615,ENSMUST00000034443,ENSMUSG00000031962,Cdh15,12555,NM_007662
616,ENSMUST00000038886,ENSMUSG00000038067,Csf3,12985,NM_009971
617,ENSMUST00000033198,ENSMUSG00000030905,Crym,12971,NM_016669
618,ENSMUST00000134067,ENSMUSG00000030905,Crym,12971,
619,ENSMUST00000026561,ENSMUSG00000025488,Cox8b,12869,NM_007751
620,ENSMUST00000026159,ENSMUSG00000025163,Cd7,12516,NM_009854
621,ENSMUST00000163465,ENSMUSG00000025163,Cd7,12516,
622,ENSMUST00000080797,ENSMUSG00000061048,Cdh3,12560,NM_001037809
623,ENSMUST00000080797,ENSMUSG00000061048,Cdh3,12560,NM_007665
624,ENSMUST00000021201,ENSMUSG00000020841,Cpd,12874,NM_007754
625,ENSMUST00000151584,ENSMUSG00000020841,Cpd,12874,
626,ENSMUST00000132796,ENSMUSG00000020841,Cpd,12874,
627,ENSMUST00000103134,ENSMUSG00000037944,Ccr7,12775,NM_001301713
628,ENSMUST00000103134,ENSMUSG00000037944,Ccr7,12775,NM_007719
629,ENSMUST00000070642,ENSMUSG00000056501,Cebpb,12608,NM_001287738
630,ENSMUST00000070642,ENSMUSG00000056501,Cebpb,12608,NM_009883
631,ENSMUST00000070642,ENSMUSG00000056501,Cebpb,12608,NM_001287739
632,ENSMUST00000015540,ENSMUSG00000015396,Cd83,12522,NM_009856
633,ENSMUST00000015540,ENSMUSG00000015396,Cd83,12522,NM_001289915
634,ENSMUST00000221359,ENSMUSG00000015396,Cd83,12522,
635,ENSMUST00000029626,ENSMUSG00000027997,Casp6,12368,NM_009811
636,ENSMUST00000137314,ENSMUSG00000027997,Casp6,12368,
637,ENSMUST00000197175,ENSMUSG00000027997,Casp6,12368,
638,ENSMUST00000152622,ENSMUSG00000027997,Casp6,12368,
639,ENSMUST00000022009,ENSMUSG00000021537,Cetn3,12626,NM_007684
640,ENSMUST00000223793,ENSMUSG00000021537,Cetn3,12626,
641,ENSMUST00000224574,ENSMUSG00000021537,Cetn3,12626,
642,ENSMUST00000224433,ENSMUSG00000021537,Cetn3,12626,
643,ENSMUST00000226007,ENSMUSG00000021537,Cetn3,12626,
644,ENSMUST00000224705,ENSMUSG00000021537,Cetn3,12626,
645,ENSMUST00000223858,ENSMUSG00000021537,Cetn3,12626,
646,ENSMUST00000224168,ENSMUSG00000021537,Cetn3,12626,
647,ENSMUST00000005019,ENSMUSG00000004885,Crabp2,12904,NM_007759
648,ENSMUST00000163040,ENSMUSG00000004885,Crabp2,12904,
649,ENSMUST00000169159,ENSMUSG00000024673,Ms4a1,12482,NM_007641
650,ENSMUST00000185851,ENSMUSG00000024673,Ms4a1,12482,
651,ENSMUST00000187379,ENSMUSG00000024673,Ms4a1,12482,
652,ENSMUST00000229866,ENSMUSG00000038037,Socs1,12703,NM_001271603
653,ENSMUST00000038099,ENSMUSG00000038037,Socs1,12703,NM_009896
654,ENSMUST00000130491,ENSMUSG00000056216,Cebpg,12611,NM_009884
655,ENSMUST00000205752,ENSMUSG00000056216,Cebpg,12611,
656,ENSMUST00000070191,ENSMUSG00000056216,Cebpg,12611,
657,ENSMUST00000206505,ENSMUSG00000056216,Cebpg,12611,
658,ENSMUST00000096232,ENSMUSG00000071637,Cebpd,12609,NM_007679
659,ENSMUST00000210772,ENSMUSG00000071637,Cebpd,12609,
660,ENSMUST00000025404,ENSMUSG00000024526,Cidea,12683,NM_007702
661,ENSMUST00000022629,ENSMUSG00000022048,Dpysl2,12934,NM_009955
662,ENSMUST00000231450,ENSMUSG00000051483,Cbr1,12408,
663,ENSMUST00000232551,ENSMUSG00000051483,Cbr1,12408,
664,ENSMUST00000039659,ENSMUSG00000051483,Cbr1,12408,NM_007620
665,ENSMUST00000231762,ENSMUSG00000051483,Cbr1,12408,
666,ENSMUST00000027015,ENSMUSG00000025888,Casp1,12362,NM_009807
667,ENSMUST00000001147,ENSMUSG00000001119,Col6a1,12833,NM_009933
668,ENSMUST00000137599,ENSMUSG00000001119,Col6a1,12833,
669,ENSMUST00000048430,ENSMUSG00000038192,Cer1,12622,NM_009887
670,ENSMUST00000029456,ENSMUSG00000027863,Cd2,12481,NM_013486
671,ENSMUST00000156103,ENSMUSG00000027863,Cd2,12481,
672,ENSMUST00000152321,ENSMUSG00000027863,Cd2,12481,
673,ENSMUST00000024709,ENSMUSG00000061665,Cd2ap,12488,NM_009847
674,ENSMUST00000233350,ENSMUSG00000061665,Cd2ap,12488,
675,ENSMUST00000233476,ENSMUSG00000061665,Cd2ap,12488,
676,ENSMUST00000233123,ENSMUSG00000061665,Cd2ap,12488,
677,ENSMUST00000233195,ENSMUSG00000061665,Cd2ap,12488,
678,ENSMUST00000233626,ENSMUSG00000061665,Cd2ap,12488,
679,ENSMUST00000144742,ENSMUSG00000029177,Cenpa,12615,NM_001302131
680,ENSMUST00000144742,ENSMUSG00000029177,Cenpa,12615,NM_001302130
681,ENSMUST00000144742,ENSMUSG00000029177,Cenpa,12615,NM_001302129
682,ENSMUST00000144742,ENSMUSG00000029177,Cenpa,12615,NM_007681
683,ENSMUST00000133316,ENSMUSG00000029177,Cenpa,12615,
684,ENSMUST00000134846,ENSMUSG00000029177,Cenpa,12615,
685,ENSMUST00000150810,ENSMUSG00000029177,Cenpa,12615,
686,ENSMUST00000149759,ENSMUSG00000029177,Cenpa,12615,
687,ENSMUST00000199320,ENSMUSG00000029177,Cenpa,12615,NM_001302132
688,ENSMUST00000197962,ENSMUSG00000029177,Cenpa,12615,
689,ENSMUST00000031073,ENSMUSG00000029177,Cenpa,12615,
690,ENSMUST00000199617,ENSMUSG00000029177,Cenpa,12615,
691,ENSMUST00000134372,ENSMUSG00000029177,Cenpa,12615,
692,ENSMUST00000022108,ENSMUSG00000021613,Hapln1,12950,NM_013500
693,ENSMUST00000225678,ENSMUSG00000021613,Hapln1,12950,
694,ENSMUST00000115390,ENSMUSG00000072082,Ccnf,12449,NM_007634
695,ENSMUST00000025521,ENSMUSG00000024619,Cdx1,12590,NM_009880
696,ENSMUST00000043739,ENSMUSG00000038754,Elovl3,12686,
697,ENSMUST00000019060,ENSMUSG00000018916,Csf2,12981,NM_009969
698,ENSMUST00000034863,ENSMUSG00000032312,Csk,12988,NM_007783
699,ENSMUST00000217314,ENSMUSG00000032312,Csk,12988,
700,ENSMUST00000215396,ENSMUSG00000032312,Csk,12988,NM_001304761
701,ENSMUST00000213660,ENSMUSG00000032312,Csk,12988,
702,ENSMUST00000217128,ENSMUSG00000032312,Csk,12988,
703,ENSMUST00000216934,ENSMUSG00000032312,Csk,12988,
704,ENSMUST00000216979,ENSMUSG00000032312,Csk,12988,
705,ENSMUST00000215958,ENSMUSG00000032312,Csk,12988,
706,ENSMUST00000213943,ENSMUSG00000032312,Csk,12988,
707,ENSMUST00000028328,ENSMUSG00000015085,Entpd2,12496,NM_009849
708,ENSMUST00000148859,ENSMUSG00000015085,Entpd2,12496,
709,ENSMUST00000140590,ENSMUSG00000015085,Entpd2,12496,
710,ENSMUST00000223450,ENSMUSG00000062929,Cfl2,12632,
711,ENSMUST00000078124,ENSMUSG00000062929,Cfl2,12632,NM_007688
712,ENSMUST00000221374,ENSMUSG00000062929,Cfl2,12632,
713,ENSMUST00000223320,ENSMUSG00000062929,Cfl2,12632,
714,ENSMUST00000221088,ENSMUSG00000062929,Cfl2,12632,
715,ENSMUST00000223095,ENSMUSG00000062929,Cfl2,12632,
716,ENSMUST00000006020,ENSMUSG00000005864,Cnga2,12789,NM_007724
717,ENSMUST00000145642,ENSMUSG00000005864,Cnga2,12789,
718,ENSMUST00000031650,ENSMUSG00000029646,Cdx2,12591,NM_007673
719,ENSMUST00000076046,ENSMUSG00000059326,Csf2ra,12982,NM_009970
720,ENSMUST00000000619,ENSMUSG00000000605,Clcn4,12727,NM_001357103
721,ENSMUST00000000619,ENSMUSG00000000605,Clcn4,12727,NM_011334
722,ENSMUST00000210061,ENSMUSG00000000605,Clcn4,12727,NM_001302387
723,ENSMUST00000210444,ENSMUSG00000000605,Clcn4,12727,
724,ENSMUST00000210594,ENSMUSG00000000605,Clcn4,12727,NM_001302386
725,ENSMUST00000211574,ENSMUSG00000000605,Clcn4,12727,
726,ENSMUST00000210362,ENSMUSG00000000605,Clcn4,12727,
727,ENSMUST00000211551,ENSMUSG00000000605,Clcn4,12727,
728,ENSMUST00000209916,ENSMUSG00000000605,Clcn4,12727,
729,ENSMUST00000210989,ENSMUSG00000000605,Clcn4,12727,
730,ENSMUST00000210809,ENSMUSG00000000605,Clcn4,12727,
731,ENSMUST00000003469,ENSMUSG00000003379,Cd79a,12518,NM_007655
732,ENSMUST00000026985,ENSMUSG00000025867,Cplx2,12890,NM_001362218
733,ENSMUST00000026985,ENSMUSG00000025867,Cplx2,12890,NM_009946
734,ENSMUST00000214601,ENSMUSG00000001349,Cnn1,12797,
735,ENSMUST00000001384,ENSMUSG00000001349,Cnn1,12797,NM_009922
736,ENSMUST00000213607,ENSMUSG00000001349,Cnn1,12797,
737,ENSMUST00000216872,ENSMUSG00000001349,Cnn1,12797,
738,ENSMUST00000216141,ENSMUSG00000001349,Cnn1,12797,
739,ENSMUST00000028161,ENSMUSG00000026818,Cel,12613,NM_009885
740,ENSMUST00000124756,ENSMUSG00000026818,Cel,12613,
741,ENSMUST00000189772,ENSMUSG00000101645,Gm28635,12388,
742,ENSMUST00000061829,ENSMUSG00000051439,Cd14,12475,NM_009841
743,ENSMUST00000065248,ENSMUSG00000053044,Cd8b1,12526,NM_009858
744,ENSMUST00000032078,ENSMUSG00000030007,Cct7,12468,NM_007638
745,ENSMUST00000205094,ENSMUSG00000030007,Cct7,12468,
746,ENSMUST00000204489,ENSMUSG00000030007,Cct7,12468,
747,ENSMUST00000204592,ENSMUSG00000030007,Cct7,12468,
748,ENSMUST00000205096,ENSMUSG00000030007,Cct7,12468,
749,ENSMUST00000205143,ENSMUSG00000030007,Cct7,12468,
750,ENSMUST00000204612,ENSMUSG00000030007,Cct7,12468,
751,ENSMUST00000030964,ENSMUSG00000029084,Cd38,12494,NM_007646
752,ENSMUST00000196600,ENSMUSG00000029084,Cd38,12494,
753,ENSMUST00000221025,ENSMUSG00000021680,Crhbp,12919,NM_198408
754,ENSMUST00000045583,ENSMUSG00000021680,Crhbp,12919,
